Order_ID,Order_Date,Shipping_Date,Delivery_Date,Region,City,Warehouse,Supplier,Product_ID,Category,Order_Quantity,Unit_Price,Total_Sales,Inventory_Level,Reorder_Level,Shipping_Mode,Delivery_Status
ORD10239,2024-03-03,2024-03-03,2024-03-05,East,Patna,WH-E,Supplier Gamma,P369,Sports,19,137,2603,419,22,Same Day,On Time
ORD10240,2023-11-06,2023-11-08,2023-11-11,North,Lucknow,WH-A,Supplier Gamma,P606,Sports,11,129,1419,415,73,Same Day,On Time
ORD10241,2024-07-01,2024-07-02,2024-07-11,East,Kolkata,WH-C,Supplier Gamma,P345,Clothing,7,20,140,394,29,Express,Late
ORD10242,2023-11-19,2023-11-20,2023-11-25,West,Mumbai,WH-E,Supplier Beta,P581,Health,11,479,5269,343,41,Express,On Time
ORD10243,2023-03-07,2023-03-07,2023-03-16,South,Bangalore,WH-B,Supplier Omega,P844,Clothing,3,412,1236,419,50,Same Day,Late
ORD10244,2023-07-24,2023-07-27,2023-08-05,South,Chennai,WH-B,Supplier Delta,P405,Health,9,495,4455,427,60,Standard,Late
ORD10245,2024-06-01,2024-06-02,2024-06-07,East,Bhubaneswar,WH-A,Supplier Omega,P418,Electronics,20,310,6200,324,72,Standard,On Time
ORD10246,2023-08-30,2023-08-30,2023-09-07,West,Ahmedabad,WH-D,Supplier Omega,P926,Health,5,62,310,25,40,Same Day,Late
ORD10247,2023-01-08,2023-01-11,2023-01-19,East,Bhubaneswar,WH-D,Supplier Delta,P653,Home & Kitchen,11,369,4059,15,62,Standard,Late
ORD10248,2023-07-28,2023-07-30,2023-08-06,East,Bhubaneswar,WH-B,Supplier Beta,P256,Home & Kitchen,18,280,5040,328,25,Same Day,On Time
ORD10249,2023-06-16,2023-06-18,2023-06-25,West,Ahmedabad,WH-D,Supplier Beta,P361,Health,16,211,3376,387,85,Same Day,On Time
ORD10250,2024-05-18,2024-05-21,2024-05-27,South,Chennai,WH-A,Supplier Beta,P929,Home & Kitchen,7,303,2121,100,21,Express,On Time
ORD10251,2024-05-19,2024-05-19,2024-05-21,West,Pune,WH-C,Supplier Delta,P741,Home & Kitchen,5,152,760,344,75,Standard,On Time
ORD10252,2023-01-17,2023-01-19,2023-01-26,North,Lucknow,WH-C,Supplier Omega,P551,Electronics,4,278,1112,147,68,Same Day,On Time
ORD10253,2023-02-24,2023-02-27,2023-03-08,West,Ahmedabad,WH-C,Supplier Beta,P258,Clothing,14,415,5810,22,87,Standard,Late
ORD10254,2023-07-07,2023-07-08,2023-07-13,West,Ahmedabad,WH-A,Supplier Gamma,P508,Clothing,2,359,718,319,34,Standard,On Time
ORD10255,2023-01-29,2023-02-01,2023-02-07,East,Patna,WH-A,Supplier Delta,P934,Electronics,20,159,3180,120,28,Express,On Time
ORD10256,2023-07-19,2023-07-21,2023-07-29,West,Ahmedabad,WH-C,Supplier Delta,P695,Electronics,10,245,2450,293,71,Standard,Late
ORD10257,2024-07-18,2024-07-20,2024-07-30,East,Bhubaneswar,WH-E,Supplier Delta,P512,Clothing,4,121,484,447,70,Express,Late
ORD10258,2023-07-24,2023-07-25,2023-07-29,North,Lucknow,WH-B,Supplier Delta,P556,Health,7,216,1512,62,43,Express,On Time
ORD10259,2023-03-29,2023-04-01,2023-04-04,East,Bhubaneswar,WH-D,Supplier Omega,P446,Health,6,336,2016,133,93,Express,On Time
ORD10260,2024-10-12,2024-10-13,2024-10-22,South,Hyderabad,WH-D,Supplier Delta,P786,Home & Kitchen,7,229,1603,439,63,Express,Late
ORD10261,2023-01-17,2023-01-19,2023-01-23,South,Bangalore,WH-C,Supplier Alpha,P288,Health,12,405,4860,381,52,Same Day,On Time
ORD10262,2023-05-14,2023-05-16,2023-05-25,West,Pune,WH-E,Supplier Delta,P421,Home & Kitchen,7,460,3220,246,63,Standard,Late
ORD10263,2023-05-30,2023-05-30,2023-06-03,East,Kolkata,WH-C,Supplier Alpha,P317,Sports,20,475,9500,465,30,Standard,On Time
ORD10264,2023-03-10,2023-03-12,2023-03-19,South,Hyderabad,WH-D,Supplier Gamma,P744,Clothing,11,230,2530,174,85,Express,On Time
ORD10265,2023-09-08,2023-09-09,2023-09-18,West,Ahmedabad,WH-A,Supplier Beta,P497,Health,17,414,7038,95,89,Standard,Late
ORD10266,2024-02-03,2024-02-05,2024-02-08,South,Hyderabad,WH-C,Supplier Gamma,P760,Electronics,1,275,275,129,82,Standard,On Time
ORD10267,2024-02-11,2024-02-12,2024-02-20,West,Mumbai,WH-A,Supplier Alpha,P348,Sports,6,436,2616,239,51,Express,Cancelled
ORD10268,2024-02-16,2024-02-19,2024-02-22,East,Patna,WH-C,Supplier Omega,P682,Home & Kitchen,8,82,656,380,55,Same Day,On Time
ORD10269,2024-04-01,2024-04-04,2024-04-06,West,Pune,WH-C,Supplier Alpha,P315,Electronics,14,434,6076,457,31,Same Day,On Time
ORD10270,2023-06-23,2023-06-23,2023-07-03,East,Patna,WH-D,Supplier Delta,P755,Electronics,9,498,4482,385,67,Standard,Late
ORD10271,2024-07-27,2024-07-27,2024-08-02,West,Ahmedabad,WH-A,Supplier Delta,P627,Health,17,494,8398,319,37,Standard,On Time
ORD10272,2024-10-19,2024-10-19,2024-10-26,West,Mumbai,WH-C,Supplier Delta,P192,Electronics,9,470,4230,159,82,Same Day,On Time
ORD10273,2024-10-02,2024-10-02,2024-10-11,South,Hyderabad,WH-E,Supplier Beta,P773,Sports,3,24,72,70,75,Same Day,Late
ORD10274,2024-07-31,2024-08-01,2024-08-11,West,Ahmedabad,WH-B,Supplier Alpha,P886,Electronics,8,301,2408,347,88,Standard,Late
ORD10275,2023-09-01,2023-09-01,2023-09-05,East,Bhubaneswar,WH-A,Supplier Beta,P870,Clothing,2,162,324,454,79,Express,On Time
ORD10276,2023-08-24,2023-08-27,2023-08-31,South,Hyderabad,WH-B,Supplier Delta,P120,Sports,16,233,3728,401,93,Standard,On Time
ORD10277,2023-05-19,2023-05-21,2023-05-28,East,Patna,WH-A,Supplier Delta,P532,Health,6,21,126,139,83,Express,On Time
ORD10278,2023-08-15,2023-08-17,2023-08-22,North,Delhi,WH-D,Supplier Beta,P784,Clothing,2,91,182,449,46,Same Day,On Time
ORD10279,2024-12-09,2024-12-10,2024-12-12,West,Mumbai,WH-B,Supplier Omega,P739,Sports,1,60,60,309,52,Same Day,On Time
ORD10280,2023-08-20,2023-08-20,2023-08-26,South,Chennai,WH-E,Supplier Beta,P951,Electronics,5,421,2105,364,86,Express,On Time
ORD10281,2024-02-09,2024-02-10,2024-02-19,West,Pune,WH-C,Supplier Delta,P483,Health,8,217,1736,396,86,Same Day,Late
ORD10282,2023-03-02,2023-03-05,2023-03-15,East,Kolkata,WH-A,Supplier Omega,P856,Health,6,244,1464,196,52,Standard,Late
ORD10283,2023-03-02,2023-03-05,2023-03-14,North,Lucknow,WH-D,Supplier Alpha,P686,Sports,8,235,1880,451,33,Same Day,Late
ORD10284,2023-02-10,2023-02-12,2023-02-14,South,Hyderabad,WH-D,Supplier Omega,P309,Sports,19,205,3895,465,21,Same Day,On Time
ORD10285,2023-11-20,2023-11-22,2023-12-02,North,Lucknow,WH-C,Supplier Alpha,P251,Sports,17,399,6783,91,32,Express,Late
ORD10286,2024-12-25,2024-12-28,2024-12-30,South,Chennai,WH-A,Supplier Gamma,P970,Home & Kitchen,8,460,3680,10,62,Express,On Time
ORD10287,2024-05-15,2024-05-16,2024-05-26,West,Pune,WH-D,Supplier Delta,P114,Clothing,3,466,1398,443,98,Standard,Late
ORD10288,2023-05-25,2023-05-28,2023-05-30,South,Chennai,WH-A,Supplier Delta,P666,Sports,14,258,3612,305,64,Standard,On Time
ORD10289,2024-06-18,2024-06-18,2024-06-20,South,Chennai,WH-C,Supplier Delta,P489,Sports,15,301,4515,53,58,Express,On Time
ORD10290,2023-09-01,2023-09-01,2023-09-03,East,Bhubaneswar,WH-D,Supplier Beta,P201,Electronics,12,359,4308,229,75,Standard,On Time
ORD10291,2024-03-14,2024-03-15,2024-03-16,North,Lucknow,WH-E,Supplier Delta,P984,Electronics,14,200,2800,6,96,Standard,On Time
ORD10292,2024-02-10,2024-02-12,2024-02-13,East,Patna,WH-D,Supplier Omega,P719,Home & Kitchen,7,73,511,180,20,Same Day,On Time
ORD10293,2024-12-25,2024-12-25,2025-01-02,West,Pune,WH-B,Supplier Alpha,P518,Clothing,4,352,1408,456,75,Express,Late
ORD10294,2023-09-07,2023-09-08,2023-09-18,East,Patna,WH-C,Supplier Beta,P534,Home & Kitchen,5,18,90,35,55,Express,Late
ORD10295,2023-11-25,2023-11-27,2023-12-01,North,Delhi,WH-C,Supplier Omega,P797,Health,10,494,4940,428,52,Standard,On Time
ORD10296,2024-04-06,2024-04-08,2024-04-12,South,Chennai,WH-D,Supplier Gamma,P362,Health,5,15,75,295,37,Express,On Time
ORD10297,2023-03-25,2023-03-25,2023-03-26,West,Mumbai,WH-D,Supplier Beta,P849,Electronics,14,400,5600,442,52,Standard,On Time
ORD10298,2024-08-31,2024-09-02,2024-09-08,North,Chandigarh,WH-E,Supplier Delta,P323,Clothing,4,143,572,402,92,Standard,On Time
ORD10299,2024-02-12,2024-02-14,2024-02-17,North,Lucknow,WH-A,Supplier Delta,P744,Sports,20,29,580,132,97,Same Day,On Time
ORD10300,2023-01-24,2023-01-26,2023-01-29,West,Pune,WH-D,Supplier Omega,P107,Sports,16,450,7200,26,67,Express,On Time
ORD10301,2023-01-17,2023-01-17,2023-01-20,East,Patna,WH-D,Supplier Gamma,P279,Clothing,4,480,1920,374,91,Express,On Time
ORD10302,2024-01-15,2024-01-17,2024-01-24,East,Patna,WH-B,Supplier Beta,P504,Home & Kitchen,12,455,5460,407,53,Same Day,On Time
ORD10303,2023-08-16,2023-08-16,2023-08-21,North,Chandigarh,WH-B,Supplier Omega,P398,Health,13,439,5707,454,79,Express,On Time
ORD10304,2024-01-06,2024-01-07,2024-01-13,East,Kolkata,WH-D,Supplier Omega,P201,Sports,4,26,104,413,49,Same Day,On Time
ORD10305,2024-07-15,2024-07-18,2024-07-24,South,Hyderabad,WH-C,Supplier Alpha,P522,Clothing,17,438,7446,425,75,Same Day,On Time
ORD10306,2024-08-17,2024-08-18,2024-08-22,East,Patna,WH-B,Supplier Omega,P742,Electronics,20,260,5200,190,21,Standard,On Time
ORD10307,2024-05-14,2024-05-16,2024-05-20,West,Ahmedabad,WH-D,Supplier Beta,P184,Home & Kitchen,10,305,3050,198,79,Same Day,On Time
ORD10308,2023-07-25,2023-07-26,2023-07-31,West,Ahmedabad,WH-A,Supplier Beta,P221,Home & Kitchen,18,84,1512,37,90,Standard,On Time
ORD10309,2024-08-06,2024-08-08,2024-08-16,East,Kolkata,WH-A,Supplier Alpha,P818,Electronics,5,424,2120,269,86,Express,Late
ORD10310,2023-08-23,2023-08-24,2023-08-25,South,Hyderabad,WH-A,Supplier Beta,P315,Home & Kitchen,16,255,4080,418,72,Standard,On Time
ORD10311,2024-04-11,2024-04-13,2024-04-23,North,Chandigarh,WH-C,Supplier Beta,P486,Electronics,3,53,159,478,49,Same Day,Late
ORD10312,2024-05-13,2024-05-16,2024-05-18,West,Mumbai,WH-D,Supplier Delta,P319,Clothing,8,50,400,129,45,Express,On Time
ORD10313,2023-08-18,2023-08-19,2023-08-27,West,Ahmedabad,WH-B,Supplier Delta,P537,Sports,11,384,4224,464,98,Express,Late
ORD10314,2023-03-27,2023-03-29,2023-03-31,North,Delhi,WH-D,Supplier Delta,P258,Electronics,2,444,888,1,82,Standard,Cancelled
ORD10315,2023-07-18,2023-07-19,2023-07-27,North,Chandigarh,WH-B,Supplier Alpha,P733,Home & Kitchen,9,74,666,352,23,Same Day,Late
ORD10316,2023-10-16,2023-10-19,2023-10-24,North,Delhi,WH-B,Supplier Delta,P483,Home & Kitchen,6,257,1542,172,53,Standard,On Time
ORD10317,2024-09-22,2024-09-24,2024-09-30,West,Ahmedabad,WH-D,Supplier Beta,P751,Sports,18,481,8658,424,47,Express,Cancelled
ORD10318,2023-01-21,2023-01-22,2023-01-27,East,Bhubaneswar,WH-C,Supplier Beta,P270,Electronics,2,64,128,11,27,Standard,On Time
ORD10319,2024-06-09,2024-06-11,2024-06-15,North,Chandigarh,WH-E,Supplier Beta,P991,Health,9,138,1242,107,62,Express,On Time
ORD10320,2024-09-29,2024-10-02,2024-10-09,East,Kolkata,WH-C,Supplier Alpha,P788,Sports,5,81,405,342,48,Express,On Time
ORD10321,2024-04-14,2024-04-14,2024-04-16,South,Hyderabad,WH-B,Supplier Beta,P826,Health,3,63,189,370,58,Standard,On Time
ORD10322,2024-11-15,2024-11-16,2024-11-21,North,Chandigarh,WH-B,Supplier Omega,P661,Home & Kitchen,19,425,8075,351,85,Standard,On Time
ORD10323,2024-03-05,2024-03-06,2024-03-07,East,Kolkata,WH-C,Supplier Alpha,P878,Health,15,438,6570,238,94,Same Day,On Time
ORD10324,2024-10-14,2024-10-17,2024-10-27,North,Chandigarh,WH-A,Supplier Delta,P485,Health,15,44,660,108,94,Standard,Cancelled
ORD10325,2023-05-19,2023-05-20,2023-05-27,East,Kolkata,WH-D,Supplier Omega,P762,Sports,3,68,204,418,46,Same Day,On Time
ORD10326,2023-01-27,2023-01-30,2023-02-01,South,Hyderabad,WH-C,Supplier Beta,P443,Sports,2,58,116,381,67,Express,On Time
ORD10327,2024-05-04,2024-05-06,2024-05-15,West,Pune,WH-B,Supplier Alpha,P567,Electronics,9,139,1251,76,29,Express,Late
ORD10328,2024-01-31,2024-02-03,2024-02-08,East,Kolkata,WH-B,Supplier Alpha,P480,Electronics,16,239,3824,196,39,Standard,On Time
ORD10329,2023-04-25,2023-04-25,2023-04-26,North,Chandigarh,WH-C,Supplier Beta,P281,Home & Kitchen,3,16,48,371,41,Same Day,On Time
ORD10330,2024-09-16,2024-09-19,2024-09-23,North,Delhi,WH-D,Supplier Beta,P347,Electronics,8,61,488,240,83,Standard,On Time
ORD10331,2023-05-06,2023-05-08,2023-05-15,West,Ahmedabad,WH-E,Supplier Alpha,P237,Home & Kitchen,17,364,6188,280,31,Express,On Time
ORD10332,2024-07-15,2024-07-16,2024-07-17,East,Patna,WH-B,Supplier Beta,P339,Electronics,3,246,738,125,97,Express,On Time
ORD10333,2024-05-04,2024-05-07,2024-05-17,East,Kolkata,WH-B,Supplier Omega,P898,Home & Kitchen,4,54,216,251,26,Same Day,Late
ORD10334,2024-06-08,2024-06-08,2024-06-16,West,Ahmedabad,WH-C,Supplier Gamma,P288,Home & Kitchen,16,399,6384,295,28,Standard,Late
ORD10335,2023-09-12,2023-09-12,2023-09-22,North,Lucknow,WH-C,Supplier Omega,P218,Health,9,374,3366,37,51,Same Day,Late
ORD10336,2023-04-30,2023-05-03,2023-05-10,North,Lucknow,WH-E,Supplier Gamma,P365,Electronics,4,334,1336,406,79,Express,On Time
ORD10337,2024-09-04,2024-09-07,2024-09-11,North,Chandigarh,WH-B,Supplier Beta,P797,Clothing,11,468,5148,477,67,Standard,On Time
ORD10338,2023-05-13,2023-05-15,2023-05-19,West,Pune,WH-B,Supplier Beta,P150,Sports,10,83,830,324,42,Same Day,On Time
ORD10339,2024-06-24,2024-06-27,2024-06-28,North,Chandigarh,WH-A,Supplier Omega,P121,Clothing,17,407,6919,362,63,Same Day,On Time
ORD10340,2024-07-17,2024-07-20,2024-07-23,North,Delhi,WH-C,Supplier Gamma,P231,Health,17,161,2737,38,88,Standard,Cancelled
ORD10341,2024-06-29,2024-07-02,2024-07-05,North,Lucknow,WH-D,Supplier Beta,P504,Home & Kitchen,20,96,1920,242,70,Same Day,On Time
ORD10342,2024-06-12,2024-06-13,2024-06-20,East,Kolkata,WH-A,Supplier Gamma,P407,Electronics,13,123,1599,114,80,Standard,On Time
ORD10343,2024-01-11,2024-01-12,2024-01-13,East,Bhubaneswar,WH-B,Supplier Omega,P397,Home & Kitchen,12,100,1200,370,47,Standard,On Time
ORD10344,2024-12-31,2025-01-01,2025-01-06,West,Mumbai,WH-A,Supplier Delta,P873,Sports,18,66,1188,448,54,Express,On Time
ORD10345,2023-02-16,2023-02-19,2023-02-28,East,Bhubaneswar,WH-D,Supplier Delta,P575,Home & Kitchen,2,321,642,233,82,Express,Late
ORD10346,2023-11-09,2023-11-10,2023-11-13,North,Lucknow,WH-A,Supplier Alpha,P733,Health,6,152,912,132,95,Standard,On Time
ORD10347,2023-07-29,2023-07-29,2023-08-07,West,Mumbai,WH-E,Supplier Gamma,P527,Sports,8,214,1712,431,65,Same Day,Late
ORD10348,2023-08-03,2023-08-05,2023-08-10,East,Bhubaneswar,WH-D,Supplier Alpha,P889,Home & Kitchen,19,340,6460,428,37,Standard,On Time
ORD10349,2024-04-04,2024-04-04,2024-04-11,East,Kolkata,WH-C,Supplier Omega,P981,Electronics,4,456,1824,122,37,Express,On Time
ORD10350,2023-03-04,2023-03-04,2023-03-07,North,Chandigarh,WH-E,Supplier Omega,P908,Health,6,357,2142,140,61,Express,On Time
ORD10351,2024-11-01,2024-11-03,2024-11-04,West,Ahmedabad,WH-E,Supplier Delta,P956,Clothing,7,64,448,346,64,Same Day,On Time
ORD10352,2023-08-24,2023-08-25,2023-08-29,East,Patna,WH-D,Supplier Gamma,P827,Home & Kitchen,3,490,1470,297,30,Express,On Time
ORD10353,2024-05-23,2024-05-26,2024-06-05,West,Ahmedabad,WH-D,Supplier Gamma,P994,Home & Kitchen,20,82,1640,128,25,Standard,Late
ORD10354,2023-02-06,2023-02-07,2023-02-16,North,Delhi,WH-B,Supplier Omega,P275,Home & Kitchen,7,121,847,273,23,Same Day,Late
ORD10355,2023-06-12,2023-06-14,2023-06-19,East,Patna,WH-E,Supplier Omega,P594,Health,14,210,2940,76,99,Same Day,On Time
ORD10356,2024-01-21,2024-01-24,2024-01-27,South,Bangalore,WH-D,Supplier Alpha,P376,Health,9,189,1701,416,86,Same Day,On Time
ORD10357,2024-05-16,2024-05-19,2024-05-28,East,Patna,WH-E,Supplier Gamma,P337,Home & Kitchen,1,361,361,425,88,Standard,Late
ORD10358,2024-09-08,2024-09-09,2024-09-19,North,Delhi,WH-D,Supplier Delta,P850,Health,17,329,5593,419,66,Standard,Late
ORD10359,2024-12-17,2024-12-17,2024-12-27,South,Chennai,WH-A,Supplier Alpha,P454,Home & Kitchen,18,224,4032,443,74,Standard,Late
ORD10360,2024-04-03,2024-04-06,2024-04-09,West,Pune,WH-A,Supplier Beta,P656,Sports,19,224,4256,334,32,Same Day,On Time
ORD10361,2023-06-30,2023-07-01,2023-07-02,South,Bangalore,WH-D,Supplier Delta,P667,Health,5,309,1545,71,61,Same Day,On Time
ORD10362,2024-11-28,2024-12-01,2024-12-08,South,Hyderabad,WH-C,Supplier Alpha,P900,Sports,16,424,6784,23,77,Same Day,On Time
ORD10363,2023-09-14,2023-09-14,2023-09-21,North,Chandigarh,WH-B,Supplier Gamma,P420,Clothing,11,386,4246,332,63,Express,On Time
ORD10364,2023-04-13,2023-04-13,2023-04-21,North,Chandigarh,WH-A,Supplier Beta,P934,Sports,2,467,934,160,95,Standard,Late
ORD10365,2024-12-19,2024-12-20,2024-12-21,East,Bhubaneswar,WH-C,Supplier Gamma,P219,Sports,14,60,840,498,32,Express,On Time
ORD10366,2024-12-12,2024-12-13,2024-12-20,South,Chennai,WH-B,Supplier Gamma,P153,Clothing,20,202,4040,57,74,Standard,On Time
ORD10367,2023-03-06,2023-03-08,2023-03-11,South,Bangalore,WH-A,Supplier Gamma,P729,Sports,12,162,1944,273,25,Standard,On Time
ORD10368,2023-11-08,2023-11-10,2023-11-18,North,Lucknow,WH-D,Supplier Omega,P995,Home & Kitchen,7,274,1918,6,60,Standard,Late
ORD10369,2023-08-21,2023-08-22,2023-08-31,North,Delhi,WH-E,Supplier Beta,P986,Sports,18,155,2790,56,20,Standard,Late
ORD10370,2023-07-06,2023-07-06,2023-07-08,East,Patna,WH-C,Supplier Gamma,P465,Clothing,18,464,8352,186,73,Express,On Time
ORD10371,2023-06-08,2023-06-10,2023-06-18,South,Chennai,WH-C,Supplier Delta,P257,Health,1,390,390,441,44,Same Day,Late
ORD10372,2023-10-28,2023-10-31,2023-11-07,South,Chennai,WH-A,Supplier Alpha,P779,Clothing,7,48,336,480,37,Express,On Time
ORD10373,2023-10-07,2023-10-08,2023-10-16,South,Bangalore,WH-A,Supplier Alpha,P979,Home & Kitchen,7,354,2478,151,95,Standard,Late
ORD10374,2023-04-04,2023-04-05,2023-04-08,East,Kolkata,WH-D,Supplier Delta,P702,Clothing,19,243,4617,404,37,Express,On Time
ORD10375,2023-03-26,2023-03-28,2023-04-03,West,Ahmedabad,WH-B,Supplier Omega,P850,Health,4,32,128,10,39,Standard,On Time
ORD10376,2024-02-09,2024-02-11,2024-02-13,West,Mumbai,WH-B,Supplier Gamma,P381,Health,8,123,984,264,43,Standard,On Time
ORD10377,2023-07-03,2023-07-05,2023-07-15,East,Bhubaneswar,WH-B,Supplier Delta,P353,Sports,17,143,2431,470,68,Same Day,Late
ORD10378,2023-06-16,2023-06-19,2023-06-21,East,Bhubaneswar,WH-A,Supplier Alpha,P603,Health,8,220,1760,76,100,Express,On Time
ORD10379,2023-08-11,2023-08-13,2023-08-18,East,Patna,WH-D,Supplier Omega,P809,Home & Kitchen,15,87,1305,485,90,Same Day,On Time
ORD10380,2023-05-25,2023-05-28,2023-06-01,South,Hyderabad,WH-E,Supplier Beta,P912,Clothing,13,110,1430,486,76,Standard,On Time
ORD10381,2024-04-08,2024-04-11,2024-04-20,North,Delhi,WH-B,Supplier Gamma,P335,Home & Kitchen,18,491,8838,64,39,Standard,Late
ORD10382,2023-11-14,2023-11-16,2023-11-23,South,Chennai,WH-A,Supplier Beta,P741,Clothing,1,340,340,347,29,Standard,On Time
ORD10383,2023-06-28,2023-06-28,2023-07-02,East,Kolkata,WH-E,Supplier Omega,P847,Electronics,5,164,820,269,64,Standard,On Time
ORD10384,2023-08-23,2023-08-26,2023-09-03,West,Ahmedabad,WH-D,Supplier Omega,P771,Home & Kitchen,16,421,6736,15,88,Standard,Late
ORD10385,2024-07-09,2024-07-09,2024-07-12,North,Chandigarh,WH-A,Supplier Gamma,P339,Electronics,5,274,1370,246,31,Standard,On Time
ORD10386,2023-12-10,2023-12-11,2023-12-21,North,Chandigarh,WH-A,Supplier Delta,P802,Health,8,397,3176,40,42,Standard,Late
ORD10387,2024-06-08,2024-06-10,2024-06-14,South,Hyderabad,WH-C,Supplier Gamma,P611,Health,1,269,269,265,86,Express,On Time
ORD10388,2024-02-03,2024-02-06,2024-02-07,West,Mumbai,WH-D,Supplier Beta,P559,Clothing,1,17,17,196,90,Express,On Time
ORD10389,2024-12-02,2024-12-03,2024-12-04,East,Patna,WH-A,Supplier Beta,P765,Sports,19,35,665,212,53,Express,On Time
ORD10390,2023-11-07,2023-11-07,2023-11-13,West,Pune,WH-D,Supplier Delta,P707,Home & Kitchen,20,146,2920,19,98,Same Day,On Time
ORD10391,2023-08-14,2023-08-17,2023-08-26,East,Patna,WH-C,Supplier Beta,P205,Health,9,338,3042,482,50,Standard,Late
ORD10392,2024-12-25,2024-12-26,2024-12-27,South,Bangalore,WH-D,Supplier Delta,P824,Clothing,19,85,1615,164,75,Standard,On Time
ORD10393,2023-10-13,2023-10-15,2023-10-19,West,Ahmedabad,WH-A,Supplier Beta,P217,Sports,14,33,462,246,46,Standard,On Time
ORD10394,2023-04-29,2023-04-29,2023-05-08,East,Patna,WH-E,Supplier Beta,P314,Clothing,13,54,702,270,58,Express,Late
ORD10395,2024-05-18,2024-05-19,2024-05-20,South,Bangalore,WH-B,Supplier Gamma,P498,Sports,13,192,2496,416,44,Standard,On Time
ORD10396,2023-08-10,2023-08-11,2023-08-21,South,Chennai,WH-A,Supplier Omega,P223,Electronics,18,306,5508,85,53,Standard,Late
ORD10397,2024-09-24,2024-09-24,2024-09-29,West,Mumbai,WH-E,Supplier Delta,P458,Home & Kitchen,7,16,112,465,99,Standard,On Time
ORD10398,2024-04-08,2024-04-10,2024-04-14,North,Lucknow,WH-D,Supplier Delta,P716,Health,2,182,364,325,83,Express,On Time
ORD10399,2024-10-30,2024-10-30,2024-10-31,North,Lucknow,WH-A,Supplier Alpha,P583,Home & Kitchen,12,392,4704,450,99,Standard,On Time
ORD10400,2023-06-10,2023-06-11,2023-06-18,North,Lucknow,WH-E,Supplier Beta,P565,Home & Kitchen,13,498,6474,432,58,Same Day,On Time
ORD10401,2024-02-28,2024-02-29,2024-03-07,South,Bangalore,WH-E,Supplier Omega,P368,Sports,16,49,784,259,77,Express,On Time
ORD10402,2024-08-28,2024-08-28,2024-09-02,South,Hyderabad,WH-E,Supplier Beta,P158,Sports,7,227,1589,363,76,Standard,On Time
ORD10403,2024-02-17,2024-02-20,2024-02-29,West,Pune,WH-D,Supplier Beta,P418,Electronics,7,215,1505,225,25,Standard,Late
ORD10404,2024-11-09,2024-11-11,2024-11-17,South,Chennai,WH-D,Supplier Gamma,P427,Sports,16,221,3536,28,80,Standard,On Time
ORD10405,2023-07-01,2023-07-02,2023-07-10,South,Hyderabad,WH-E,Supplier Delta,P877,Home & Kitchen,6,493,2958,227,80,Same Day,Late
ORD10406,2024-03-19,2024-03-21,2024-03-26,West,Mumbai,WH-B,Supplier Delta,P827,Home & Kitchen,8,94,752,27,37,Same Day,On Time
ORD10407,2024-04-03,2024-04-06,2024-04-14,East,Patna,WH-A,Supplier Omega,P656,Clothing,4,238,952,451,41,Standard,Late
ORD10408,2024-03-22,2024-03-23,2024-03-25,South,Hyderabad,WH-D,Supplier Omega,P838,Health,11,468,5148,364,83,Same Day,On Time
ORD10409,2024-11-16,2024-11-17,2024-11-25,South,Hyderabad,WH-E,Supplier Beta,P741,Electronics,13,330,4290,40,33,Same Day,Late
ORD10410,2023-12-10,2023-12-13,2023-12-22,North,Lucknow,WH-C,Supplier Gamma,P330,Home & Kitchen,8,433,3464,260,41,Express,Late
ORD10411,2024-03-17,2024-03-19,2024-03-20,North,Lucknow,WH-B,Supplier Gamma,P243,Electronics,9,426,3834,410,21,Express,On Time
ORD10412,2024-08-17,2024-08-19,2024-08-27,East,Bhubaneswar,WH-B,Supplier Delta,P197,Sports,17,425,7225,43,69,Standard,Late
ORD10413,2023-03-16,2023-03-19,2023-03-28,West,Pune,WH-E,Supplier Beta,P733,Home & Kitchen,12,477,5724,322,54,Express,Late
ORD10414,2024-05-03,2024-05-04,2024-05-09,East,Bhubaneswar,WH-C,Supplier Gamma,P870,Clothing,11,149,1639,131,86,Standard,On Time
ORD10415,2023-05-17,2023-05-20,2023-05-30,North,Lucknow,WH-B,Supplier Delta,P682,Health,5,222,1110,342,81,Standard,Late
ORD10416,2024-08-10,2024-08-13,2024-08-15,East,Kolkata,WH-C,Supplier Omega,P610,Health,2,122,244,464,44,Standard,On Time
